customer_id,customer_name,country,segment,industry,active_flag
CUST-000452,Home Studio,USA,SMB,E-commerce,1
CUST-000453,Eco Furnishings,Mexico,SMB,E-commerce,1
CUST-000454,Prime Design,France,Enterprise,Hospitality,1
CUST-000455,Casa Studio,Italy,SMB,Hospitality,1
CUST-000456,Nordic Supply,Germany,SMB,E-commerce,1
CUST-000457,Nordic Furnishings,South Africa,Mid-Market,Hospitality,1
CUST-000458,Casa Supply,Australia,Enterprise,Retail,1
CUST-000459,Nordic Studio,India,Mid-Market,Office Supply,1
CUST-000460,Home Market,France,SMB,E-commerce,1
CUST-000461,Luxe Furnishings,Poland,SMB,Construction,1
CUST-000462,Urban Depot,Brazil,SMB,Public Sector,1
CUST-000463,Vista Depot,Mexico,Mid-Market,E-commerce,0
CUST-000464,Casa Living,Poland,SMB,Construction,1
CUST-000465,Nordic Studio,USA,Mid-Market,Retail,1
CUST-000466,Prime Interiors,Netherlands,SMB,Interior Design,1
CUST-000467,Home Design,South Africa,SMB,Public Sector,1
CUST-000468,Prime Depot,Italy,SMB,Retail,1
CUST-000469,Casa Living,Israel,SMB,Construction,1
CUST-000470,Atlas Living,Chile,Mid-Market,Interior Design,1
CUST-000471,Luxe Studio,Germany,Mid-Market,Retail,1
CUST-000472,Vista Market,Poland,SMB,Real Estate,1
CUST-000473,Home Depot,Poland,SMB,Office Supply,1
CUST-000474,Vista Design,India,SMB,Hospitality,1
CUST-000475,Casa Design,France,SMB,E-commerce,1
CUST-000476,Nordic Furnishings,Australia,SMB,Real Estate,1
CUST-000477,Atlas Supply,UK,Mid-Market,Hospitality,1
CUST-000478,Casa Living,Italy,Mid-Market,E-commerce,1
CUST-000479,Vista Supply,Australia,SMB,Hospitality,1
CUST-000480,Luxe Design,France,Mid-Market,Retail,1
CUST-000481,Home Interiors,Australia,Mid-Market,Office Supply,1
CUST-000482,Nordic Depot,Israel,SMB,Interior Design,1
CUST-000483,Luxe Depot,India,Enterprise,Retail,1
CUST-000484,Atlas Furnishings,Germany,SMB,E-commerce,1
CUST-000485,Home Furnishings,South Africa,Enterprise,Office Supply,1
CUST-000486,Urban Market,Brazil,SMB,Hospitality,1
CUST-000487,Eco Studio,Canada,SMB,Construction,1
CUST-000488,Nordic Interiors,Australia,Enterprise,Public Sector,1
CUST-000489,Craft Interiors,Sweden,Mid-Market,Retail,1
CUST-000490,Eco Design,Israel,SMB,Office Supply,1
CUST-000491,Home Design,India,SMB,Public Sector,1
CUST-000492,Casa Depot,Brazil,SMB,Hospitality,1
CUST-000493,Eco Market,UK,Enterprise,Interior Design,1
CUST-000494,Atlas Interiors,Sweden,SMB,E-commerce,1
CUST-000495,Prime Furnishings,Australia,Enterprise,E-commerce,1
CUST-000496,Atlas Depot,Italy,SMB,Interior Design,1
CUST-000497,Home Depot,Sweden,Enterprise,Retail,1
CUST-000498,Nordic Market,Poland,SMB,Construction,1
CUST-000499,Luxe Design,Israel,SMB,Real Estate,1
CUST-000500,Eco Market,Italy,SMB,E-commerce,0
CUST-000501,Atlas Depot,USA,SMB,Construction,0
CUST-000502,Nordic Market,India,SMB,Public Sector,1
CUST-000503,Vista Market,Chile,SMB,Retail,1
CUST-000504,Eco Furnishings,Israel,SMB,Retail,1
CUST-000505,Nordic Furnishings,Chile,SMB,Real Estate,1
CUST-000506,Vista Furnishings,France,Mid-Market,Interior Design,1
CUST-000507,Home Studio,Italy,SMB,Construction,1
CUST-000508,Urban Design,Mexico,SMB,Real Estate,1
CUST-000509,Craft Furnishings,Italy,SMB,Public Sector,1
CUST-000510,Nordic Interiors,Sweden,Mid-Market,Construction,1
CUST-000511,Craft Living,Chile,Mid-Market,E-commerce,0
CUST-000512,Atlas Interiors,Sweden,Enterprise,Interior Design,1
CUST-000513,Urban Design,Israel,Enterprise,Office Supply,1
CUST-000514,Craft Interiors,Italy,SMB,E-commerce,1
CUST-000515,Craft Studio,Israel,Mid-Market,Interior Design,1
CUST-000516,Urban Depot,USA,SMB,Office Supply,1
CUST-000517,Prime Market,Argentina,Mid-Market,Real Estate,1
CUST-000518,Nordic Studio,Argentina,Mid-Market,Office Supply,1
CUST-000519,Atlas Furnishings,India,Mid-Market,Public Sector,1
CUST-000520,Vista Interiors,Spain,Enterprise,Construction,1
CUST-000521,Craft Market,Israel,Enterprise,Public Sector,1
CUST-000522,Nordic Studio,UK,SMB,Office Supply,1
CUST-000523,Urban Supply,Argentina,SMB,E-commerce,1
CUST-000524,Nordic Furnishings,Sweden,SMB,Construction,1
CUST-000525,Craft Living,Argentina,SMB,Construction,1
CUST-000526,Craft Living,UK,SMB,E-commerce,1
CUST-000527,Urban Depot,Chile,SMB,E-commerce,1
CUST-000528,Eco Supply,Spain,SMB,Hospitality,1
CUST-000529,Home Interiors,Chile,Enterprise,Real Estate,1
CUST-000530,Atlas Market,UAE,Mid-Market,Office Supply,1
CUST-000531,Luxe Living,India,SMB,Office Supply,1
CUST-000532,Home Depot,Argentina,Mid-Market,Real Estate,1
CUST-000533,Eco Design,France,Mid-Market,Office Supply,1
CUST-000534,Home Living,Chile,Mid-Market,Hospitality,1
CUST-000535,Eco Market,Brazil,SMB,Hospitality,1
CUST-000536,Craft Living,Chile,Mid-Market,Construction,1
CUST-000537,Urban Depot,USA,SMB,Construction,1
CUST-000538,Atlas Market,Italy,SMB,E-commerce,1
CUST-000539,Vista Depot,Chile,SMB,E-commerce,1
CUST-000540,Urban Depot,Chile,SMB,Construction,1
CUST-000541,Luxe Depot,USA,SMB,Office Supply,1
CUST-000542,Craft Supply,Israel,Mid-Market,Interior Design,1
CUST-000543,Urban Market,Spain,SMB,Office Supply,1
CUST-000544,Home Market,Mexico,Mid-Market,Public Sector,1
CUST-000545,Casa Living,Mexico,SMB,Office Supply,1
CUST-000546,Craft Interiors,France,SMB,Public Sector,1
CUST-000547,Home Depot,Germany,SMB,E-commerce,1
CUST-000548,Atlas Interiors,Sweden,SMB,Public Sector,1
CUST-000549,Vista Living,Australia,Mid-Market,Retail,1
CUST-000550,Nordic Furnishings,Argentina,Mid-Market,E-commerce,1
CUST-000551,Prime Market,Sweden,SMB,Real Estate,1
CUST-000552,Atlas Living,UK,SMB,Retail,1
CUST-000553,Urban Interiors,Mexico,Mid-Market,Interior Design,1
CUST-000554,Craft Living,Spain,Mid-Market,Public Sector,1
CUST-000555,Urban Studio,Japan,Mid-Market,Interior Design,1
CUST-000556,Nordic Furnishings,Brazil,Mid-Market,Real Estate,1
CUST-000557,Home Living,Germany,SMB,Office Supply,1
CUST-000558,Casa Studio,Japan,Mid-Market,Real Estate,1
CUST-000559,Home Supply,USA,Enterprise,E-commerce,1
CUST-000560,Nordic Studio,South Africa,Mid-Market,Hospitality,1
CUST-000561,Casa Furnishings,Mexico,Mid-Market,E-commerce,1
CUST-000562,Craft Depot,Israel,SMB,Interior Design,1
CUST-000563,Nordic Depot,Israel,Mid-Market,Retail,1
CUST-000564,Nordic Depot,UK,SMB,Retail,1
CUST-000565,Atlas Studio,India,SMB,Construction,1
CUST-000566,Home Furnishings,India,Enterprise,Real Estate,1
CUST-000567,Craft Furnishings,Italy,SMB,Public Sector,1
CUST-000568,Urban Design,Mexico,Mid-Market,Real Estate,1
CUST-000569,Atlas Supply,Canada,SMB,E-commerce,1
CUST-000570,Craft Furnishings,Sweden,SMB,Interior Design,1
CUST-000571,Nordic Studio,Germany,Enterprise,Interior Design,1
CUST-000572,Prime Studio,Argentina,Mid-Market,Interior Design,0
CUST-000573,Prime Market,Mexico,SMB,Retail,1
CUST-000574,Home Living,Australia,SMB,Hospitality,1
CUST-000575,Home Supply,Netherlands,Enterprise,Construction,1
CUST-000576,Casa Supply,Australia,SMB,E-commerce,1
CUST-000577,Eco Living,UAE,Mid-Market,Construction,1
CUST-000578,Casa Supply,UAE,Mid-Market,Interior Design,1
CUST-000579,Casa Market,France,Mid-Market,Interior Design,1
CUST-000580,Prime Studio,Japan,Mid-Market,Interior Design,1
CUST-000581,Vista Market,USA,Mid-Market,Hospitality,1
CUST-000582,Vista Depot,Spain,Mid-Market,Construction,1
CUST-000583,Nordic Design,India,Enterprise,Office Supply,1
CUST-000584,Vista Furnishings,Japan,SMB,Hospitality,1
CUST-000585,Urban Studio,Italy,SMB,Office Supply,1
CUST-000586,Urban Design,Spain,SMB,Hospitality,1
CUST-000587,Home Interiors,Japan,Mid-Market,Construction,1
CUST-000588,Craft Furnishings,Argentina,Enterprise,Real Estate,1
CUST-000589,Craft Studio,UK,SMB,Real Estate,1
CUST-000590,Atlas Design,Australia,Enterprise,Office Supply,1
CUST-000591,Home Interiors,Brazil,Mid-Market,Hospitality,1
CUST-000592,Luxe Living,Italy,SMB,Real Estate,1
CUST-000593,Home Living,Chile,SMB,Retail,1
CUST-000594,Urban Depot,South Africa,SMB,Office Supply,1
CUST-000595,Eco Living,Japan,SMB,Office Supply,1
CUST-000596,Urban Depot,Germany,Mid-Market,Hospitality,1
CUST-000597,Home Depot,Germany,SMB,Hospitality,1
CUST-000598,Casa Design,Mexico,SMB,Hospitality,1
CUST-000599,Eco Interiors,Mexico,SMB,Retail,1
CUST-000600,Luxe Market,South Africa,Enterprise,Interior Design,1
CUST-000601,Eco Living,Poland,Mid-Market,Interior Design,1
CUST-000602,Urban Market,France,SMB,Public Sector,1
CUST-000603,Home Design,Israel,Mid-Market,Hospitality,1
CUST-000604,Vista Depot,Poland,SMB,Construction,1
CUST-000605,Eco Design,Argentina,Enterprise,E-commerce,1
CUST-000606,Nordic Design,South Africa,Enterprise,Construction,1
CUST-000607,Casa Depot,France,Enterprise,Hospitality,1
CUST-000608,Craft Design,Germany,Mid-Market,Retail,1
CUST-000609,Atlas Studio,Australia,Mid-Market,E-commerce,1
CUST-000610,Home Furnishings,Israel,SMB,Hospitality,1
CUST-000611,Eco Market,UK,SMB,Public Sector,1
CUST-000612,Prime Studio,Japan,SMB,Public Sector,1
CUST-000613,Atlas Furnishings,Argentina,Mid-Market,Real Estate,1
CUST-000614,Home Studio,France,SMB,Hospitality,1
CUST-000615,Casa Design,South Africa,SMB,Hospitality,1
CUST-000616,Casa Interiors,Netherlands,Mid-Market,Office Supply,1
CUST-000617,Atlas Living,Canada,SMB,Construction,1
CUST-000618,Nordic Interiors,Israel,Enterprise,Construction,0
CUST-000619,Craft Living,Chile,SMB,Office Supply,1
CUST-000620,Prime Living,UK,Enterprise,Hospitality,1
CUST-000621,Atlas Market,UAE,SMB,E-commerce,1
CUST-000622,Home Furnishings,Australia,SMB,Office Supply,1
CUST-000623,Nordic Depot,USA,SMB,Construction,1
CUST-000624,Atlas Furnishings,Canada,SMB,Public Sector,1
CUST-000625,Prime Market,Spain,SMB,E-commerce,1
CUST-000626,Atlas Depot,South Africa,Mid-Market,Interior Design,1
CUST-000627,Eco Furnishings,Chile,Enterprise,Hospitality,1
CUST-000628,Prime Furnishings,South Africa,SMB,Interior Design,1
CUST-000629,Home Furnishings,Brazil,SMB,Real Estate,1
CUST-000630,Casa Depot,Germany,Enterprise,Hospitality,1
CUST-000631,Vista Living,Mexico,SMB,Public Sector,1
CUST-000632,Luxe Living,Australia,Mid-Market,Office Supply,1
CUST-000633,Casa Design,South Africa,Enterprise,Interior Design,1
CUST-000634,Eco Interiors,France,SMB,Public Sector,0
CUST-000635,Atlas Interiors,South Africa,SMB,Retail,1
CUST-000636,Eco Design,UAE,Mid-Market,Retail,1
CUST-000637,Urban Furnishings,Argentina,SMB,Retail,1
CUST-000638,Luxe Market,Israel,Mid-Market,Interior Design,1
CUST-000639,Luxe Depot,UAE,SMB,Public Sector,1
CUST-000640,Luxe Design,Brazil,Mid-Market,E-commerce,1
CUST-000641,Prime Market,UAE,Mid-Market,Construction,1
CUST-000642,Eco Living,Israel,SMB,E-commerce,1
CUST-000643,Nordic Interiors,Sweden,Enterprise,Public Sector,1
CUST-000644,Luxe Market,Italy,SMB,E-commerce,1
CUST-000645,Luxe Design,USA,Enterprise,Hospitality,1
CUST-000646,Nordic Interiors,Australia,SMB,Public Sector,1
CUST-000647,Prime Market,Israel,SMB,E-commerce,1
CUST-000648,Vista Interiors,Mexico,SMB,Office Supply,1
CUST-000649,Eco Interiors,South Africa,SMB,Public Sector,1
CUST-000650,Atlas Studio,UK,Enterprise,Hospitality,1
CUST-000651,Atlas Depot,Australia,Mid-Market,E-commerce,1
CUST-000652,Atlas Living,India,SMB,Public Sector,1
CUST-000653,Eco Supply,Poland,Enterprise,Public Sector,1
CUST-000654,Luxe Depot,Chile,Enterprise,Real Estate,1
CUST-000655,Eco Depot,USA,SMB,Real Estate,1
CUST-000656,Atlas Design,USA,Mid-Market,Hospitality,1
CUST-000657,Nordic Interiors,Chile,SMB,Real Estate,1
CUST-000658,Luxe Design,Canada,Mid-Market,Office Supply,1
CUST-000659,Casa Supply,Germany,SMB,Hospitality,1
CUST-000660,Atlas Interiors,South Africa,Enterprise,Office Supply,1
CUST-000661,Eco Studio,UAE,Mid-Market,Retail,1
CUST-000662,Urban Market,Poland,SMB,Office Supply,1
CUST-000663,Home Supply,UAE,SMB,Real Estate,1
CUST-000664,Nordic Living,Sweden,SMB,Retail,1
CUST-000665,Luxe Design,Poland,Mid-Market,Real Estate,1
CUST-000666,Home Living,Brazil,Mid-Market,E-commerce,1
CUST-000667,Atlas Furnishings,UK,Mid-Market,Interior Design,1
CUST-000668,Luxe Design,India,Mid-Market,Interior Design,1
CUST-000669,Craft Supply,Poland,Enterprise,Hospitality,1
CUST-000670,Eco Furnishings,France,SMB,Construction,1
CUST-000671,Eco Living,Poland,Mid-Market,Hospitality,1
CUST-000672,Casa Design,Israel,Mid-Market,Office Supply,1
CUST-000673,Luxe Furnishings,India,Enterprise,Interior Design,1
CUST-000674,Vista Design,Poland,SMB,Interior Design,1
CUST-000675,Urban Living,UAE,SMB,Hospitality,1
CUST-000676,Home Depot,Italy,SMB,Office Supply,1
CUST-000677,Eco Interiors,Israel,Mid-Market,Real Estate,1
CUST-000678,Nordic Studio,USA,SMB,Real Estate,1
CUST-000679,Home Interiors,USA,SMB,Public Sector,1
CUST-000680,Atlas Design,UK,SMB,Hospitality,1
CUST-000681,Casa Market,Australia,SMB,E-commerce,1
CUST-000682,Nordic Design,Netherlands,SMB,Hospitality,1
CUST-000683,Casa Interiors,Japan,Mid-Market,Real Estate,1
CUST-000684,Casa Design,Sweden,SMB,E-commerce,1
CUST-000685,Vista Living,France,SMB,E-commerce,1
CUST-000686,Craft Market,South Africa,Mid-Market,Interior Design,1
CUST-000687,Prime Supply,South Africa,Enterprise,Public Sector,1
CUST-000688,Nordic Studio,Poland,SMB,Retail,1
CUST-000689,Eco Market,France,SMB,Office Supply,1
CUST-000690,Urban Design,South Africa,Enterprise,Real Estate,1
CUST-000691,Nordic Furnishings,Argentina,SMB,Construction,1
CUST-000692,Casa Studio,UAE,Mid-Market,Real Estate,1
CUST-000693,Atlas Supply,Mexico,Enterprise,Interior Design,1
CUST-000694,Luxe Supply,Israel,SMB,E-commerce,1
CUST-000695,Nordic Interiors,Mexico,Mid-Market,Public Sector,1
CUST-000696,Home Design,Brazil,SMB,E-commerce,1
CUST-000697,Nordic Supply,Argentina,Mid-Market,Real Estate,1
CUST-000698,Atlas Interiors,Brazil,SMB,Real Estate,1
CUST-000699,Nordic Design,Sweden,SMB,Retail,0
CUST-000700,Casa Furnishings,USA,SMB,Public Sector,1
CUST-000701,Vista Interiors,Argentina,SMB,Retail,1
CUST-000702,Eco Design,France,SMB,Construction,1
CUST-000703,Urban Depot,UAE,Mid-Market,Public Sector,1
CUST-000704,Luxe Market,Argentina,Enterprise,Interior Design,1
CUST-000705,Urban Furnishings,Japan,Mid-Market,Real Estate,1
CUST-000706,Vista Studio,Australia,SMB,Interior Design,1
CUST-000707,Atlas Design,Australia,SMB,Public Sector,1
CUST-000708,Casa Market,Australia,Enterprise,Construction,1
CUST-000709,Nordic Living,Argentina,Mid-Market,E-commerce,1
CUST-000710,Home Supply,Spain,SMB,E-commerce,1
CUST-000711,Prime Design,Chile,SMB,Construction,1
CUST-000712,Vista Market,India,SMB,Hospitality,1
CUST-000713,Vista Furnishings,Spain,SMB,Construction,0
CUST-000714,Atlas Furnishings,Australia,Mid-Market,Office Supply,1
CUST-000715,Craft Design,Netherlands,SMB,Real Estate,1
CUST-000716,Eco Studio,Germany,Mid-Market,Interior Design,1
CUST-000717,Vista Living,Brazil,Mid-Market,E-commerce,1
CUST-000718,Eco Depot,South Africa,Mid-Market,Construction,1
CUST-000719,Home Living,Italy,SMB,Interior Design,1
CUST-000720,Vista Depot,Australia,SMB,Retail,1
CUST-000721,Prime Furnishings,Australia,Enterprise,Interior Design,1
CUST-000722,Nordic Supply,Australia,Enterprise,Retail,1
CUST-000723,Casa Market,South Africa,Mid-Market,Office Supply,1
CUST-000724,Eco Depot,Argentina,Mid-Market,Real Estate,1
CUST-000725,Casa Studio,Israel,Mid-Market,Interior Design,0
CUST-000726,Eco Studio,France,SMB,Office Supply,1
CUST-000727,Eco Design,Japan,SMB,Construction,1
CUST-000728,Urban Studio,Brazil,Mid-Market,Office Supply,1
CUST-000729,Vista Supply,Italy,SMB,Retail,1
CUST-000730,Craft Furnishings,France,SMB,Construction,1
CUST-000731,Atlas Furnishings,Brazil,SMB,Construction,1
CUST-000732,Atlas Design,Japan,Enterprise,Real Estate,1
CUST-000733,Casa Design,Japan,SMB,Hospitality,1
CUST-000734,Nordic Design,Brazil,SMB,Office Supply,1
CUST-000735,Vista Supply,Canada,Enterprise,Public Sector,1
CUST-000736,Craft Furnishings,Argentina,SMB,Construction,1
CUST-000737,Urban Studio,Netherlands,SMB,Retail,1
CUST-000738,Craft Interiors,France,SMB,Construction,1
CUST-000739,Luxe Furnishings,Netherlands,Mid-Market,Retail,1
CUST-000740,Luxe Design,Australia,SMB,Interior Design,1
CUST-000741,Urban Living,Brazil,SMB,Real Estate,1
CUST-000742,Prime Living,Germany,Enterprise,Hospitality,0
CUST-000743,Vista Studio,Spain,SMB,Office Supply,1
CUST-000744,Luxe Living,Netherlands,SMB,Real Estate,1
CUST-000745,Luxe Interiors,Canada,Mid-Market,Real Estate,1
CUST-000746,Atlas Interiors,Canada,Mid-Market,Hospitality,1
CUST-000747,Prime Market,Chile,Mid-Market,Public Sector,1
CUST-000748,Atlas Design,USA,SMB,Public Sector,1
CUST-000749,Vista Studio,UK,Mid-Market,Office Supply,1
CUST-000750,Nordic Design,Australia,SMB,Office Supply,1
CUST-000751,Eco Design,Japan,SMB,Interior Design,1
CUST-000752,Urban Studio,Italy,Mid-Market,Interior Design,1
CUST-000753,Urban Supply,Israel,Enterprise,Hospitality,1
CUST-000754,Prime Interiors,Poland,Enterprise,Hospitality,0
CUST-000755,Casa Depot,Netherlands,Mid-Market,Interior Design,1
CUST-000756,Nordic Depot,Chile,SMB,Retail,1
CUST-000757,Atlas Living,UK,SMB,Hospitality,1
CUST-000758,Nordic Market,Italy,SMB,Office Supply,1
CUST-000759,Eco Living,India,Mid-Market,Public Sector,1
CUST-000760,Eco Design,UAE,SMB,Office Supply,1
CUST-000761,Craft Depot,Australia,SMB,Public Sector,1
CUST-000762,Vista Market,Japan,SMB,Construction,1
CUST-000763,Nordic Supply,Brazil,SMB,Construction,1
CUST-000764,Urban Studio,UAE,SMB,Construction,0
CUST-000765,Eco Market,Poland,SMB,E-commerce,1
CUST-000766,Luxe Studio,Australia,SMB,Hospitality,1
CUST-000767,Nordic Market,Mexico,SMB,Interior Design,1
CUST-000768,Craft Design,Sweden,SMB,Hospitality,1
CUST-000769,Prime Design,Germany,SMB,Retail,0
CUST-000770,Craft Living,Sweden,SMB,Public Sector,1
CUST-000771,Vista Living,Germany,SMB,Construction,1
CUST-000772,Luxe Depot,Italy,Mid-Market,Public Sector,1
CUST-000773,Vista Depot,Italy,Mid-Market,Public Sector,1
CUST-000774,Atlas Living,Israel,Enterprise,Office Supply,1
CUST-000775,Craft Living,Chile,SMB,E-commerce,1
CUST-000776,Prime Furnishings,South Africa,Enterprise,Interior Design,1
CUST-000777,Craft Living,Germany,Mid-Market,Hospitality,1
CUST-000778,Nordic Furnishings,South Africa,SMB,Hospitality,1
CUST-000779,Nordic Depot,UAE,SMB,Real Estate,1
CUST-000780,Eco Interiors,Australia,SMB,Public Sector,1
CUST-000781,Urban Studio,UK,SMB,Office Supply,1
CUST-000782,Home Market,France,SMB,Retail,1
CUST-000783,Luxe Studio,Netherlands,Enterprise,Hospitality,1
CUST-000784,Vista Supply,USA,SMB,Real Estate,1
CUST-000785,Craft Design,Australia,Mid-Market,Construction,1
CUST-000786,Nordic Supply,South Africa,SMB,Retail,1
CUST-000787,Home Living,Australia,Mid-Market,Construction,1
CUST-000788,Casa Living,UAE,SMB,Hospitality,0
CUST-000789,Nordic Supply,Australia,SMB,Interior Design,1
CUST-000790,Prime Depot,Argentina,Enterprise,Office Supply,1
CUST-000791,Nordic Furnishings,South Africa,SMB,Construction,1
CUST-000792,Nordic Depot,South Africa,Mid-Market,Retail,1
CUST-000793,Atlas Interiors,Japan,SMB,Retail,1
CUST-000794,Nordic Market,Brazil,Mid-Market,Hospitality,1
CUST-000795,Craft Interiors,Germany,SMB,Construction,1
CUST-000796,Atlas Market,Mexico,Mid-Market,Real Estate,1
CUST-000797,Casa Market,South Africa,Mid-Market,E-commerce,1
CUST-000798,Home Studio,Chile,Mid-Market,Office Supply,1
CUST-000799,Vista Depot,UK,SMB,Office Supply,1
CUST-000800,Eco Design,Brazil,Mid-Market,Office Supply,1
CUST-000801,Prime Depot,Netherlands,SMB,Office Supply,1
CUST-000802,Eco Market,UK,SMB,Construction,1
CUST-000803,Urban Supply,Chile,Mid-Market,Construction,1
CUST-000804,Casa Furnishings,Brazil,Mid-Market,Interior Design,1
CUST-000805,Urban Depot,Sweden,SMB,Hospitality,1
CUST-000806,Vista Interiors,Canada,SMB,Hospitality,1
CUST-000807,Urban Depot,Israel,Mid-Market,Hospitality,1
CUST-000808,Prime Design,Sweden,Mid-Market,Real Estate,1
CUST-000809,Casa Supply,UAE,SMB,Construction,1
CUST-000810,Vista Studio,Brazil,Mid-Market,Construction,0
CUST-000811,Eco Depot,Italy,SMB,Retail,1
CUST-000812,Vista Depot,Australia,Mid-Market,Interior Design,1
CUST-000813,Atlas Studio,Italy,SMB,E-commerce,1
CUST-000814,Prime Supply,Sweden,SMB,Construction,1
CUST-000815,Vista Design,Sweden,Mid-Market,Hospitality,1
CUST-000816,Atlas Supply,Mexico,Mid-Market,E-commerce,1
CUST-000817,Casa Studio,Spain,Enterprise,Public Sector,1
CUST-000818,Casa Living,Sweden,Enterprise,Construction,1
CUST-000819,Eco Supply,Italy,SMB,Real Estate,1
CUST-000820,Craft Living,Mexico,SMB,Real Estate,1
CUST-000821,Nordic Market,Poland,SMB,Retail,1
CUST-000822,Prime Living,Sweden,Mid-Market,Public Sector,1
CUST-000823,Prime Market,Germany,SMB,Construction,1
CUST-000824,Luxe Depot,Netherlands,SMB,Hospitality,1
CUST-000825,Casa Design,South Africa,SMB,Retail,1
CUST-000826,Atlas Interiors,South Africa,SMB,Office Supply,1
CUST-000827,Craft Depot,Germany,Mid-Market,Hospitality,1
CUST-000828,Casa Furnishings,Germany,SMB,Hospitality,1
CUST-000829,Eco Interiors,South Africa,Enterprise,Office Supply,1
